iid,gender,condtn,wave,round,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,from_c
388,0,2,15,19,14,403,0,0.34,1,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,0,7.0,4.0,5.0,,,,5.0,2.0,,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,5.0,8.0,8.0,7.0,6.0,5.0,4.0,5.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,12,404,0,0.14,1,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,1,9.0,7.0,8.0,8.0,7.0,,9.0,6.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,5.0,7.0,7.0,6.0,7.0,6.0,4.0,4.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,4,405,0,0.18,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,0,8.0,9.0,9.0,9.0,9.0,2.0,3.0,3.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,3.0,8.0,8.0,8.0,8.0,7.0,3.0,2.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,11,406,0,0.23,0,27.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,1,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,4.0,7.0,8.0,7.0,8.0,6.0,4.0,3.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,5,407,0,0.4,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,1,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,6.0,8.0,8.0,6.0,8.0,5.0,4.0,3.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,3,408,0,0.14,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,0,5.0,5.0,5.0,5.0,5.0,,2.0,5.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,6.0,6.0,6.0,6.0,7.0,5.0,3.0,2.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,13,409,0,-0.04,1,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,0,7.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,5.0,6.0,7.0,6.0,7.0,4.0,3.0,3.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,19,410,0,0.21,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,6.0,8.0,8.0,7.0,8.0,6.0,4.0,3.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,9,411,0,0.35,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,0,8.0,5.0,6.0,6.0,7.0,1.0,6.0,4.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,6.0,8.0,8.0,8.0,8.0,6.0,5.0,4.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,8,412,0,0.08,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,0,7.0,6.0,5.0,8.0,8.0,8.0,7.0,7.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,5.0,7.0,8.0,7.0,,5.0,5.0,3.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,7,413,0,0.54,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,6.0,7.0,8.0,6.0,6.0,5.0,5.0,3.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,17,414,0,0.45,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,1,10.0,10.0,10.0,10.0,10.0,8.0,9.0,5.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,6.0,8.0,7.0,6.0,7.0,6.0,5.0,4.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
388,0,2,15,19,10,415,0,0.27,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,24.0,Counseling Psychology,3.0,1,2.0,1.0,6.0,"San Francisco, CA",94960.0,2.0,4.0,2.0,School Counseling,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.5,2.0,3.0,3.0,20.0,16.0,16.0,16.0,16.0,16.0,7.0,8.0,8.0,7.0,7.0,187.0
389,0,2,15,19,18,397,0,0.29,1,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,1,9.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,6.0,10.0,10.0,2.0,10.0,,6.0,2.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,9,398,1,-0.09,1,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,1,8.0,10.0,10.0,9.0,,,8.0,7.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,6.0,10.0,10.0,10.0,,8.0,8.0,9.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,13,399,0,0.37,1,29.0,2.0,25.0,10.0,20.0,20.0,10.0,15.0,0,,,,,,,,,,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,,,,,,,,,,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,11,400,1,0.21,1,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,1,7.0,6.0,8.0,7.5,7.5,3.0,7.0,8.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,8.0,10.0,10.0,7.0,,,7.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,8,401,1,0.47,1,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,1,7.0,5.0,7.0,7.0,7.0,3.0,6.0,7.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,7.0,10.0,10.0,2.0,8.0,3.0,7.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,14,402,0,-0.05,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,1,8.0,7.0,6.0,8.0,6.0,7.0,7.0,5.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,4.0,10.0,8.0,5.0,10.0,3.0,6.0,6.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,7,403,0,0.36,1,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,1,8.0,7.0,5.0,7.0,5.0,2.0,7.0,5.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,6.0,10.0,10.0,3.0,,2.0,5.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,5,404,1,-0.05,1,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,1,8.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,8.0,10.0,10.0,8.0,,,9.0,9.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,16,405,0,-0.04,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,1,8.0,9.0,10.0,10.0,10.0,5.0,8.0,,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,8.0,10.0,10.0,2.0,10.0,,6.0,4.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,4,406,0,0.33,0,27.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,1,6.0,6.0,7.0,9.0,7.0,3.0,7.0,5.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,4.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,17,407,0,0.7,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,0,6.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,9.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,15,408,1,0.32,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,1,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,6,409,1,0.44,1,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,1,6.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,7.0,10.0,4.0,8.0,,9.0,8.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,12,410,1,0.12,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,1,7.0,5.0,8.0,4.0,10.0,5.0,8.0,8.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,7.0,10.0,10.0,10.0,,9.0,8.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,2,411,0,0.59,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,1,10.0,10.0,9.0,8.0,7.0,5.0,10.0,7.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,6.0,8.0,9.0,8.0,10.0,,6.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,1,412,0,0.04,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,1,8.0,8.0,9.0,9.0,8.0,7.0,7.0,4.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,5.0,10.0,9.0,5.0,10.0,,7.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,19,413,1,0.36,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,1,9.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1,7.0,10.0,8.0,6.0,,,6.0,6.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,10,414,0,-0.01,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,1,10.0,10.0,10.0,10.0,10.0,5.0,9.0,5.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,8.0,10.0,10.0,6.0,10.0,2.0,6.0,7.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
389,0,2,15,19,3,415,0,0.3,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,21.0,Law,1.0,1,2.0,1.0,1.0,Florida and Virginia,33414.0,2.0,3.0,1.0,attorney?,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0,5.0,3.0,9.0,2.0,10.0,,4.0,4.0,2.0,7.0,7.0,1.0,2.0,10.0,50.0,15.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,69.0
390,0,2,15,19,15,397,0,0.26,0,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,0,3.0,9.0,10.0,3.0,8.0,0.0,3.0,2.0,2.0,30.0,Neuroscience and Education,9.0,1,4.0,1.0,10.0,Hong Kong,0.0,6.0,4.0,3.0,Academic,2.0,6.0,1.0,6.0,10.0,6.0,6.0,8.0,1.0,4.0,10.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,8.0,8.0,8.0,8.0,8.0,1,6.0,10.0,6.0,6.0,6.0,,6.0,8.0,2.0,10.0,,,,,,,,,,,,,,,83.0
390,0,2,15,19,6,398,0,0.36,0,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,0,3.0,7.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,30.0,Neuroscience and Education,9.0,1,4.0,1.0,10.0,Hong Kong,0.0,6.0,4.0,3.0,Academic,2.0,6.0,1.0,6.0,10.0,6.0,6.0,8.0,1.0,4.0,10.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,,,6.0,8.0,2.0,10.0,,,,,,,,,,,,,,,83.0
